Classifier1,Classifier2,Classifier3,Classifier4,UsingID,SWStart,SWEnd,HWStart,HWEnd,Dist_Type_ID,Classifier1,Classifier2,Classifier3,Classifier4,RegenDelay,ResetAge,Percent
Spruce13-16,?,?,?,False,10,100,10,100,DISTID1,Spruce13-16,?,?,?,0,0,100
