Classifier1,Classifier2,Classifier3,Classifier4,UsingID,SWStart,SWEnd,HWStart,HWEnd,Min_since_last_Dist,Max_since_last_Dist,Last_Dist_ID,Min_tot_biom_C,Max_tot_biom_C,Min_merch_soft_biom_C,Max_merch_soft_biom_C,Min_merch_hard_biom_C,Max_merch_hard_biom_C,Min_tot_stem_snag_C,Max_tot_stem_snag_C,Min_tot_soft_stem_snag_C,Max_tot_soft_stem_snag_C,Min_tot_hard_stem_snag_C,Max_tot_hard_stem_snag_C,Min_tot_merch_stem_snag_C,Max_tot_merch_stem_snag_C,Min_tot_merch_soft_stem_snag_C,Max_tot_merch_soft_stem_snag_C,Min_tot_merch_hard_stem_snag_C,Max_tot_merch_hard_stem_snag_C,Efficency,Sort_Type,Measurement_type,Amount,Dist_Type_ID,Step
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,75.0,DISTID3,26
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,15.0,DISTID3,27
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,823.0,DISTID3,28
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,211.0,DISTID3,29
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,24.0,DISTID3,30
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,128.0,DISTID3,31
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,38.0,DISTID3,32
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,36.0,DISTID3,33
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,35.0,DISTID3,34
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,35
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,36
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,37
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,38
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,39
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,40
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,41
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,42
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,43
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,44
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,45
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,166.0,DISTID3,19
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,47.0,DISTID3,20
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,565.0,DISTID3,21
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,595.0,DISTID3,22
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,17.0,DISTID3,23
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,157.0,DISTID3,24
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,133.0,DISTID3,25
Cmix,L,?,YC10,FALSE,5,10,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,A,400.0,DISTID7,23
SNFGB-mineral,L,?,YC6,FALSE,20,30,20,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,A,400.0,DISTID7,31
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,15
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,16
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,17
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,18
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,19
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,20
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,21
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,22
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,52
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,53
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,54
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,55
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,56
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,57
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,58
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,59
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,60
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,23
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,24
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,25
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,26
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,27
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,28
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,29
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,30
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,15
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,16
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,17
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,18
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,19
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,20
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,21
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,22
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,23
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,24
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,25
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,26
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,27
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,28
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,29
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,30
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,15
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,16
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,17
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,18
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,19
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,20
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,21
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,22
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,23
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,24
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,25
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,26
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,27
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,28
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,29
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,30
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,46
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,47
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,48
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,49
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,50
?,L,?,?,FALSE,0,210,0,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,A,81.0,DISTID3,51
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,31
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,31
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,31
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,32
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,32
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,32
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,33
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,33
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,33
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,34
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,34
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,34
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,35
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,35
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,35
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,36
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,36
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,36
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,37
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,37
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,37
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,38
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,38
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,38
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,39
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,39
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,39
Spruce17-20-nothin,L,?,YC17_20,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,40
Spruce21-24-nothin,L,?,YC21_24,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.35,DISTID6,40
Spruce25-32-nothin,L,?,YC25_32,FALSE,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,P,0.25,DISTID6,40
